iter,mu,loss,loss_f,loss_bc,Loss_mu
1.0,0.20000000298023224,0.18000000715255737,1.2499348258643295e-06,3.636754786207064e-11,0.18000000715255737
2.0,0.10023130476474762,88.41515350341797,2.972119092941284,1.2632384027710941e-09,0.08023130893707275
3.0,0.11020158976316452,58.061431884765625,2.407721519470215,4.113770990521459e-10,0.09020158648490906
4.0,0.11296234279870987,51.358367919921875,2.264186382293701,6.477405349869514e-07,0.0929623395204544
5.0,0.11594591289758682,44.8543586730957,2.1156182289123535,5.578838226938387e-06,0.09594590961933136
6.0,0.11889871954917908,39.091854095458984,1.9746628999710083,2.0822692022193223e-05,0.09889872372150421
7.0,0.12181435525417328,33.99270248413086,1.8409463167190552,5.4021660616854206e-05,0.10181435942649841
8.0,0.12467885762453079,29.498891830444336,1.7144707441329956,0.00011347056715749204,0.10467885434627533
9.0,0.12747937440872192,25.554100036621094,1.5951931476593018,0.00020730751566588879,0.10747937858104706
10.0,0.1302044540643692,22.104206085205078,1.4830259084701538,0.0003427164047025144,0.11020445823669434
11.0,0.13284431397914886,19.09770965576172,1.3778367042541504,0.000525445444509387,0.112844318151474
12.0,0.13539113104343414,16.485916137695312,1.2794438600540161,0.0007593948394060135,0.11539113521575928
13.0,0.13783903419971466,14.223398208618164,1.187624216079712,0.0010465163504704833,0.1178390383720398
14.0,0.14018414914608002,12.268143653869629,1.1021149158477783,0.0013868645764887333,0.12018415331840515
15.0,0.14242441952228546,10.58176040649414,1.022621989250183,0.0017787604592740536,0.1224244236946106
16.0,0.1445593237876892,9.129603385925293,0.9488321542739868,0.002219027141109109,0.12455932796001434
17.0,0.1465897262096405,7.880645275115967,0.8804176449775696,0.0027033723890781403,0.12658973038196564
18.0,0.14851751923561096,6.807407379150391,0.8170472979545593,0.003226625733077526,0.1285175234079361
19.0,0.15034548938274384,5.885675430297852,0.7583895325660706,0.0037830346263945103,0.13034549355506897
20.0,0.15207698941230774,5.094306468963623,0.704120934009552,0.0043665580451488495,0.13207699358463287
21.0,0.1537158042192459,4.414909362792969,0.6539283394813538,0.004970959387719631,0.13371580839157104
